item_type,item_name,avg_temp_c,humidity_pct,storage_type,location,season,expiry_days
Vegetable,Spinach,22.0,82.2,Room,Coastal,Monsoon,3
Vegetable,Spinach,23.8,48.7,Refrigerated,Urban,Spring,4
Vegetable,Spinach,6.8,20.1,Refrigerated,Mountain,Monsoon,12
Vegetable,Spinach,0.4,45.2,Refrigerated,Coastal,Summer,9
Vegetable,Spinach,8.0,76.5,Refrigerated,Coastal,Spring,7
Vegetable,Spinach,21.2,67.8,Room,Mountain,Monsoon,4
Vegetable,Spinach,6.5,89.5,ColdStorage,Rural,Monsoon,7
Vegetable,Spinach,29.7,69.7,ColdStorage,Rural,Summer,8
Vegetable,Spinach,0.5,51.9,Room,Urban,Summer,7
Vegetable,Spinach,9.5,62.8,ColdStorage,Coastal,Winter,10
Vegetable,Spinach,17.0,34.9,Refrigerated,Coastal,Summer,6
Vegetable,Spinach,4.3,21.6,ColdStorage,Mountain,Monsoon,9
Vegetable,Spinach,6.8,63.4,Refrigerated,Urban,Monsoon,13
Vegetable,Spinach,21.7,93.6,ColdStorage,Mountain,Winter,4
Vegetable,Spinach,16.7,29.0,ColdStorage,Mountain,Summer,8
Vegetable,Spinach,26.8,57.8,Room,Urban,Summer,4
Vegetable,Spinach,14.9,50.7,ColdStorage,Rural,Winter,14
Vegetable,Spinach,28.9,26.1,Refrigerated,Urban,Summer,5
Vegetable,Spinach,15.4,63.2,Room,Mountain,Monsoon,6
Vegetable,Spinach,26.0,40.5,Refrigerated,Mountain,Winter,4
Vegetable,Spinach,18.0,87.1,Room,Mountain,Monsoon,3
Vegetable,Spinach,26.9,71.7,Room,Urban,Monsoon,4
Vegetable,Spinach,15.1,41.4,Refrigerated,Coastal,Winter,4
Vegetable,Spinach,25.3,24.4,Room,Urban,Monsoon,3
Vegetable,Spinach,4.0,57.4,Refrigerated,Rural,Winter,11
Vegetable,Spinach,8.8,90.6,Refrigerated,Urban,Spring,8
Vegetable,Spinach,11.6,83.4,ColdStorage,Rural,Spring,10
Vegetable,Spinach,18.4,34.4,Room,Rural,Winter,6
Vegetable,Spinach,29.9,58.8,Refrigerated,Urban,Spring,7
Vegetable,Spinach,14.2,21.2,Room,Urban,Spring,6
Vegetable,Spinach,34.8,84.6,ColdStorage,Urban,Spring,2
Vegetable,Spinach,4.3,36.6,ColdStorage,Mountain,Summer,13
Vegetable,Spinach,14.1,88.8,ColdStorage,Coastal,Spring,8
Vegetable,Spinach,6.3,71.6,ColdStorage,Mountain,Spring,14
Vegetable,Spinach,26.8,52.0,ColdStorage,Rural,Spring,9
Vegetable,Spinach,11.3,95.0,Room,Urban,Spring,3
Vegetable,Spinach,24.2,29.9,Room,Mountain,Spring,5
Vegetable,Spinach,21.7,21.0,Room,Mountain,Spring,3
Vegetable,Spinach,17.5,20.2,ColdStorage,Coastal,Summer,9
Vegetable,Spinach,18.6,26.6,Refrigerated,Urban,Summer,9
Vegetable,Spinach,22.7,28.7,ColdStorage,Rural,Spring,9
Vegetable,Spinach,29.7,47.5,Room,Coastal,Winter,3
Vegetable,Spinach,28.6,73.4,Refrigerated,Mountain,Monsoon,6
Vegetable,Spinach,1.4,39.7,Room,Rural,Summer,5
Vegetable,Spinach,29.4,81.3,ColdStorage,Urban,Winter,3
Vegetable,Spinach,15.5,28.8,Room,Urban,Summer,4
Vegetable,Spinach,5.0,64.7,ColdStorage,Rural,Summer,10
Vegetable,Soybean,4.1,72.5,ColdStorage,Coastal,Winter,20
Vegetable,Soybean,33.0,84.1,ColdStorage,Mountain,Winter,6
Vegetable,Soybean,8.0,24.0,Refrigerated,Coastal,Winter,18
Vegetable,Soybean,10.4,22.9,ColdStorage,Mountain,Winter,16
Vegetable,Soybean,25.9,43.4,Refrigerated,Urban,Winter,10
Vegetable,Soybean,31.3,57.3,Refrigerated,Mountain,Monsoon,8
Vegetable,Soybean,32.5,28.0,Refrigerated,Mountain,Summer,6
Vegetable,Soybean,31.7,74.1,Room,Urban,Monsoon,5
Vegetable,Soybean,2.0,49.3,ColdStorage,Urban,Monsoon,17
Vegetable,Soybean,3.0,88.2,ColdStorage,Urban,Monsoon,22
Vegetable,Soybean,29.6,49.1,Refrigerated,Coastal,Winter,11
Vegetable,Soybean,27.7,85.6,Refrigerated,Rural,Winter,6
Vegetable,Soybean,9.6,70.7,Room,Mountain,Monsoon,7
Vegetable,Soybean,24.0,78.5,Refrigerated,Urban,Monsoon,7
Vegetable,Soybean,6.4,74.6,ColdStorage,Mountain,Summer,23
Vegetable,Soybean,19.9,74.6,ColdStorage,Coastal,Monsoon,19
Vegetable,Soybean,7.8,29.4,Room,Coastal,Winter,12
Vegetable,Soybean,1.3,57.6,Room,Mountain,Spring,11
Vegetable,Soybean,34.5,88.0,Refrigerated,Mountain,Summer,5
Vegetable,Soybean,23.5,94.3,Refrigerated,Mountain,Monsoon,8
Vegetable,Soybean,14.4,65.9,Refrigerated,Rural,Monsoon,11
Vegetable,Soybean,22.1,26.9,Room,Coastal,Winter,8
Vegetable,Soybean,14.8,41.6,Refrigerated,Urban,Monsoon,17
Vegetable,Soybean,33.5,42.7,ColdStorage,Coastal,Winter,11
Vegetable,Soybean,18.3,72.3,Refrigerated,Mountain,Summer,18
Vegetable,Soybean,18.6,91.5,ColdStorage,Rural,Summer,16
Vegetable,Soybean,17.1,37.0,Refrigerated,Coastal,Winter,10
Vegetable,Soybean,11.9,51.5,ColdStorage,Mountain,Summer,22
Vegetable,Soybean,27.9,88.1,ColdStorage,Urban,Winter,10
Vegetable,Soybean,3.2,24.3,ColdStorage,Rural,Winter,18
Vegetable,Soybean,20.2,79.3,Room,Urban,Spring,6
Vegetable,Soybean,8.3,40.9,ColdStorage,Mountain,Summer,22
Vegetable,Soybean,23.6,82.0,Room,Coastal,Summer,8
Vegetable,Soybean,30.7,61.8,ColdStorage,Mountain,Summer,10
Vegetable,Soybean,21.2,36.2,Room,Coastal,Spring,9
Vegetable,Soybean,19.0,92.2,ColdStorage,Mountain,Monsoon,17
Vegetable,Soybean,14.1,60.6,Room,Urban,Winter,8
Vegetable,Soybean,18.4,24.0,Room,Mountain,Spring,7
Vegetable,Soybean,20.9,42.4,Room,Mountain,Summer,9
Vegetable,Soybean,18.2,48.1,ColdStorage,Rural,Winter,15
Vegetable,Soybean,31.1,41.6,Room,Mountain,Summer,5
Vegetable,Soybean,34.7,75.9,Refrigerated,Mountain,Winter,6
Vegetable,Soybean,16.5,91.9,Room,Coastal,Summer,9
Vegetable,Soybean,33.9,63.4,Room,Coastal,Winter,4
Vegetable,Soybean,0.2,36.7,Room,Coastal,Spring,8
Vegetable,Soybean,19.0,23.5,ColdStorage,Urban,Summer,18
Vegetable,Soybean,15.5,47.3,Refrigerated,Urban,Winter,13
Vegetable,Soybean,18.2,61.9,Refrigerated,Urban,Monsoon,14
Vegetable,Soybean,19.5,27.3,Refrigerated,Rural,Monsoon,13
Vegetable,Soybean,34.1,82.3,ColdStorage,Rural,Summer,8
Vegetable,Soybean,6.2,39.0,Refrigerated,Rural,Winter,23
Vegetable,Soybean,34.6,68.7,ColdStorage,Coastal,Monsoon,11
Vegetable,Soybean,2.4,29.0,Room,Rural,Winter,14
Vegetable,Soybean,1.2,49.0,Refrigerated,Coastal,Summer,14
Vegetable,Soybean,5.4,24.3,Room,Coastal,Summer,9
Vegetable,Soybean,13.4,58.5,Room,Rural,Winter,8
Vegetable,Cauliflower,17.9,73.5,Refrigerated,Coastal,Monsoon,15
Vegetable,Cauliflower,3.9,94.7,Refrigerated,Urban,Spring,14
Vegetable,Cauliflower,15.5,61.4,Refrigerated,Urban,Spring,17
Vegetable,Cauliflower,27.1,60.6,Refrigerated,Mountain,Monsoon,14
Vegetable,Cauliflower,17.8,80.5,ColdStorage,Coastal,Spring,15
Vegetable,Cauliflower,6.4,70.7,ColdStorage,Rural,Monsoon,28
Vegetable,Cauliflower,25.1,65.2,Refrigerated,Mountain,Winter,13
Vegetable,Cauliflower,28.7,53.7,Room,Coastal,Winter,10
Vegetable,Cauliflower,27.6,42.4,Refrigerated,Mountain,Summer,12
Vegetable,Cauliflower,28.1,51.9,ColdStorage,Mountain,Winter,13
Vegetable,Cauliflower,21.5,54.3,Room,Urban,Winter,13
Vegetable,Cauliflower,4.6,44.0,ColdStorage,Rural,Monsoon,41
Vegetable,Cauliflower,12.8,30.4,Room,Coastal,Monsoon,13
Vegetable,Cauliflower,8.2,89.9,ColdStorage,Urban,Winter,15
Vegetable,Cauliflower,22.7,81.1,Room,Urban,Summer,8
Vegetable,Cauliflower,14.8,36.1,Room,Urban,Summer,12
Vegetable,Cauliflower,4.5,89.5,Refrigerated,Rural,Summer,22
Vegetable,Cauliflower,1.8,64.7,Refrigerated,Coastal,Spring,20
Vegetable,Cauliflower,21.1,94.9,Refrigerated,Rural,Spring,16
Vegetable,Cauliflower,19.1,83.3,Refrigerated,Urban,Summer,14
Vegetable,Cauliflower,4.6,73.9,Refrigerated,Mountain,Winter,18
Vegetable,Cauliflower,7.7,75.7,ColdStorage,Mountain,Summer,23
Vegetable,Cauliflower,7.5,75.6,Refrigerated,Mountain,Summer,16
Vegetable,Cauliflower,18.3,93.1,Refrigerated,Urban,Spring,15
Vegetable,Cauliflower,10.9,83.6,ColdStorage,Mountain,Monsoon,25
Vegetable,Cauliflower,18.1,78.1,Room,Urban,Monsoon,8
Vegetable,Cauliflower,2.4,92.4,Refrigerated,Coastal,Monsoon,23
Vegetable,Cauliflower,33.3,29.3,Room,Urban,Summer,8
Vegetable,Cauliflower,3.6,56.6,Refrigerated,Urban,Summer,31
Vegetable,Cauliflower,1.8,69.3,Refrigerated,Coastal,Summer,28
Vegetable,Cauliflower,17.8,76.2,ColdStorage,Urban,Summer,13
Vegetable,Cauliflower,22.9,22.8,Room,Mountain,Monsoon,11
Vegetable,Cauliflower,34.7,30.3,Room,Coastal,Winter,7
Vegetable,Cauliflower,11.5,69.4,Refrigerated,Coastal,Winter,20
Vegetable,Cauliflower,22.1,84.6,Room,Rural,Spring,9
Vegetable,Cauliflower,34.0,38.0,ColdStorage,Rural,Winter,11
Vegetable,Cauliflower,19.4,79.6,Room,Coastal,Summer,10
Vegetable,Cauliflower,4.7,60.8,ColdStorage,Rural,Winter,35
Vegetable,Cauliflower,9.2,76.0,Room,Rural,Winter,9
Vegetable,Cauliflower,32.5,59.3,Refrigerated,Urban,Spring,13
Vegetable,Cauliflower,34.8,91.6,Room,Urban,Spring,4
Vegetable,Cauliflower,21.9,54.0,ColdStorage,Rural,Monsoon,22
Vegetable,Cauliflower,31.6,63.0,Room,Mountain,Winter,7
Vegetable,Cauliflower,25.0,57.9,Room,Mountain,Winter,12
Vegetable,Cauliflower,21.2,30.4,ColdStorage,Rural,Spring,21
Vegetable,Cauliflower,28.5,62.4,Room,Urban,Winter,6
Vegetable,Cauliflower,11.1,94.8,ColdStorage,Rural,Summer,15
Vegetable,Cauliflower,1.5,80.4,Refrigerated,Coastal,Winter,16
Vegetable,Cauliflower,2.3,59.7,Refrigerated,Coastal,Spring,17
Vegetable,Cauliflower,22.1,54.5,ColdStorage,Mountain,Spring,21
Vegetable,Cauliflower,26.9,47.7,Room,Rural,Summer,7
Vegetable,Cauliflower,25.8,73.2,ColdStorage,Rural,Summer,20
Vegetable,Cauliflower,31.8,52.6,Room,Urban,Winter,7
Vegetable,Cauliflower,29.0,63.5,Room,Urban,Winter,10
Vegetable,Cauliflower,5.8,56.4,Refrigerated,Coastal,Spring,24
Vegetable,Cauliflower,6.0,52.2,Refrigerated,Rural,Winter,26
Vegetable,Bell Pepper,16.6,62.4,Room,Rural,Summer,15
Vegetable,Bell Pepper,32.5,91.5,Refrigerated,Mountain,Monsoon,10
Vegetable,Bell Pepper,32.9,68.9,Refrigerated,Mountain,Winter,9
Vegetable,Bell Pepper,10.4,36.1,Room,Rural,Winter,15
Vegetable,Bell Pepper,5.8,62.1,ColdStorage,Rural,Spring,37
Vegetable,Bell Pepper,17.3,72.3,Room,Urban,Monsoon,8
Vegetable,Bell Pepper,7.6,39.6,Refrigerated,Urban,Spring,18
Vegetable,Bell Pepper,14.9,92.9,Room,Mountain,Monsoon,11
Vegetable,Bell Pepper,2.2,61.5,ColdStorage,Mountain,Winter,37
Vegetable,Bell Pepper,10.2,78.7,Room,Mountain,Winter,10
Vegetable,Bell Pepper,27.0,59.4,Refrigerated,Urban,Summer,13
Vegetable,Bell Pepper,33.5,40.8,ColdStorage,Coastal,Monsoon,9
Vegetable,Bell Pepper,21.8,42.4,Room,Mountain,Summer,12
Vegetable,Bell Pepper,5.0,26.5,Refrigerated,Rural,Monsoon,29
Vegetable,Bell Pepper,11.5,63.8,Room,Rural,Monsoon,11
Vegetable,Bell Pepper,9.2,76.8,Room,Coastal,Winter,9
Vegetable,Bell Pepper,26.3,23.2,Room,Mountain,Summer,12
Vegetable,Bell Pepper,2.0,80.0,Refrigerated,Coastal,Spring,19
Vegetable,Bell Pepper,16.0,70.3,Room,Rural,Spring,11
Vegetable,Bell Pepper,32.6,47.0,ColdStorage,Urban,Winter,11
Vegetable,Bell Pepper,31.0,27.1,Refrigerated,Coastal,Summer,10
Vegetable,Bell Pepper,31.8,68.6,Refrigerated,Rural,Winter,7
Vegetable,Bell Pepper,3.7,39.0,ColdStorage,Urban,Summer,24
Vegetable,Bell Pepper,16.4,49.4,ColdStorage,Mountain,Winter,15
Vegetable,Bell Pepper,12.8,47.2,Room,Urban,Monsoon,10
Vegetable,Bell Pepper,23.8,44.6,ColdStorage,Rural,Monsoon,24
Vegetable,Bell Pepper,8.6,73.7,Room,Rural,Spring,11
Vegetable,Bell Pepper,21.6,83.9,Room,Coastal,Winter,11
Vegetable,Bell Pepper,33.0,80.8,Room,Coastal,Winter,6
Vegetable,Bell Pepper,22.6,84.3,Room,Mountain,Spring,9
Vegetable,Bell Pepper,12.2,21.6,ColdStorage,Rural,Monsoon,33
Vegetable,Bell Pepper,21.5,71.4,Refrigerated,Coastal,Summer,18
Vegetable,Bell Pepper,2.5,52.9,Room,Mountain,Winter,11
Vegetable,Bell Pepper,27.5,64.2,Room,Mountain,Summer,11
Vegetable,Bell Pepper,18.8,50.9,Room,Mountain,Winter,14
Vegetable,Bell Pepper,30.2,88.9,Refrigerated,Mountain,Monsoon,10
Vegetable,Bell Pepper,3.2,31.6,Refrigerated,Rural,Monsoon,35
Vegetable,Bell Pepper,27.8,44.4,Room,Coastal,Winter,7
Vegetable,Bell Pepper,21.7,46.4,Refrigerated,Rural,Summer,13
Vegetable,Bell Pepper,21.8,73.2,ColdStorage,Rural,Winter,20
Vegetable,Bell Pepper,12.9,75.4,ColdStorage,Urban,Summer,19
Vegetable,Bell Pepper,18.0,84.0,ColdStorage,Coastal,Summer,20
Vegetable,Bell Pepper,14.5,67.7,Refrigerated,Urban,Summer,12
Vegetable,Bell Pepper,30.6,50.3,ColdStorage,Mountain,Summer,15
Vegetable,Bell Pepper,24.3,42.0,ColdStorage,Rural,Summer,24
Vegetable,Bell Pepper,7.6,43.8,Refrigerated,Coastal,Winter,23
Vegetable,Bell Pepper,4.2,33.3,ColdStorage,Mountain,Summer,43
Vegetable,Bell Pepper,20.9,30.0,ColdStorage,Rural,Spring,19
Vegetable,Bell Pepper,0.4,75.6,ColdStorage,Mountain,Monsoon,33
Vegetable,Bell Pepper,21.2,61.1,Refrigerated,Urban,Monsoon,15
Vegetable,Bell Pepper,1.8,27.6,Refrigerated,Coastal,Spring,32
Vegetable,Bell Pepper,11.8,51.1,Refrigerated,Mountain,Monsoon,19
Vegetable,Bell Pepper,20.3,80.2,ColdStorage,Mountain,Summer,21
Vegetable,Bell Pepper,24.1,70.2,ColdStorage,Urban,Monsoon,26
Vegetable,Bell Pepper,33.9,87.8,Refrigerated,Mountain,Monsoon,6
Vegetable,Bell Pepper,27.5,35.5,Refrigerated,Rural,Monsoon,18
Vegetable,Chilli Pepper,34.5,42.2,ColdStorage,Rural,Monsoon,15
Vegetable,Chilli Pepper,9.2,73.1,ColdStorage,Coastal,Summer,43
Vegetable,Chilli Pepper,33.7,49.4,Room,Mountain,Monsoon,10
Vegetable,Chilli Pepper,9.6,25.4,Refrigerated,Urban,Monsoon,37
Vegetable,Chilli Pepper,26.1,73.0,ColdStorage,Rural,Spring,24
Vegetable,Chilli Pepper,35.0,64.1,Room,Rural,Monsoon,8
Vegetable,Chilli Pepper,29.4,46.7,Refrigerated,Rural,Monsoon,13
Vegetable,Chilli Pepper,28.9,69.1,ColdStorage,Mountain,Spring,20
Vegetable,Chilli Pepper,4.5,36.1,Room,Coastal,Monsoon,22
Vegetable,Chilli Pepper,9.1,33.0,Room,Rural,Spring,22
Vegetable,Chilli Pepper,33.9,62.1,ColdStorage,Mountain,Monsoon,23
Vegetable,Chilli Pepper,18.9,43.5,Refrigerated,Mountain,Winter,27
Vegetable,Chilli Pepper,3.3,88.9,Room,Rural,Spring,20
Vegetable,Chilli Pepper,33.9,56.3,Refrigerated,Coastal,Winter,18
Vegetable,Chilli Pepper,9.7,30.8,ColdStorage,Coastal,Monsoon,33
Vegetable,Chilli Pepper,29.4,33.5,Refrigerated,Coastal,Monsoon,22
Vegetable,Chilli Pepper,23.0,91.0,Room,Mountain,Spring,13
Vegetable,Chilli Pepper,14.0,94.3,ColdStorage,Coastal,Summer,26
Vegetable,Chilli Pepper,9.6,55.9,Room,Mountain,Summer,15
Vegetable,Chilli Pepper,26.5,74.9,Room,Mountain,Monsoon,12
Vegetable,Chilli Pepper,24.5,79.2,Refrigerated,Rural,Monsoon,15
Vegetable,Chilli Pepper,29.8,21.7,Refrigerated,Rural,Spring,21
Vegetable,Chilli Pepper,6.4,42.9,Room,Rural,Winter,20
Vegetable,Chilli Pepper,24.9,56.8,ColdStorage,Rural,Monsoon,27
Vegetable,Chilli Pepper,14.2,84.7,ColdStorage,Coastal,Monsoon,27
Vegetable,Chilli Pepper,16.9,46.7,Room,Urban,Spring,20
Vegetable,Chilli Pepper,12.5,63.3,Room,Rural,Spring,16
Vegetable,Chilli Pepper,34.1,25.7,ColdStorage,Mountain,Winter,19
Vegetable,Chilli Pepper,9.0,51.1,Room,Coastal,Spring,18
Vegetable,Chilli Pepper,26.1,73.6,Room,Urban,Spring,17
Vegetable,Chilli Pepper,14.1,81.3,Room,Mountain,Monsoon,13
Vegetable,Chilli Pepper,2.8,56.2,ColdStorage,Urban,Monsoon,38
Vegetable,Chilli Pepper,24.7,24.0,ColdStorage,Rural,Winter,34
Vegetable,Chilli Pepper,16.3,36.6,Room,Coastal,Winter,18
Vegetable,Chilli Pepper,26.3,56.1,Refrigerated,Mountain,Summer,29
Vegetable,Chilli Pepper,18.9,22.2,Refrigerated,Urban,Spring,17
Vegetable,Chilli Pepper,11.5,41.2,Refrigerated,Rural,Summer,22
Vegetable,Chilli Pepper,32.8,63.3,Refrigerated,Urban,Summer,17
Vegetable,Chilli Pepper,1.9,26.6,Refrigerated,Coastal,Monsoon,30
Vegetable,Chilli Pepper,3.4,71.7,Room,Urban,Monsoon,23
Vegetable,Chilli Pepper,19.4,54.1,ColdStorage,Rural,Winter,36
Vegetable,Chilli Pepper,26.0,75.1,Refrigerated,Coastal,Monsoon,27
Vegetable,Chilli Pepper,25.8,52.5,ColdStorage,Mountain,Winter,20
Vegetable,Chilli Pepper,24.1,38.9,Room,Rural,Winter,11
Vegetable,Chilli Pepper,14.8,24.9,Room,Urban,Summer,24
Vegetable,Chilli Pepper,13.0,77.8,ColdStorage,Rural,Winter,21
Vegetable,Chilli Pepper,9.6,79.6,Refrigerated,Rural,Monsoon,30
Vegetable,Chilli Pepper,14.5,74.9,Room,Rural,Monsoon,16
Vegetable,Chilli Pepper,14.6,94.1,Room,Urban,Monsoon,19
Vegetable,Chilli Pepper,11.5,25.2,Refrigerated,Mountain,Summer,29
Vegetable,Chilli Pepper,27.3,37.9,Room,Rural,Spring,16
Vegetable,Chilli Pepper,5.3,63.1,Room,Coastal,Summer,15
Vegetable,Chilli Pepper,31.0,25.8,ColdStorage,Mountain,Winter,16
Vegetable,Chilli Pepper,34.1,39.6,Room,Urban,Summer,6
Vegetable,Chilli Pepper,11.0,74.7,ColdStorage,Coastal,Summer,45
Vegetable,Chilli Pepper,20.5,21.9,Refrigerated,Urban,Summer,23
Vegetable,Turnip,30.6,56.2,Refrigerated,Urban,Summer,22
Vegetable,Turnip,22.4,37.6,Refrigerated,Urban,Winter,36
Vegetable,Turnip,8.0,91.8,Refrigerated,Rural,Winter,42
Vegetable,Turnip,20.1,43.0,ColdStorage,Mountain,Summer,31
Vegetable,Turnip,9.2,34.9,Refrigerated,Urban,Monsoon,41
Vegetable,Turnip,33.6,59.5,Room,Coastal,Spring,9
Vegetable,Turnip,33.7,27.0,ColdStorage,Rural,Monsoon,22
Vegetable,Turnip,20.1,93.1,Room,Rural,Winter,15
Vegetable,Turnip,1.5,56.8,Refrigerated,Urban,Monsoon,60
Vegetable,Turnip,18.3,50.6,Room,Coastal,Spring,18
Vegetable,Turnip,25.5,55.2,Room,Coastal,Spring,20
Vegetable,Turnip,16.9,56.1,Room,Coastal,Winter,24
Vegetable,Turnip,10.8,43.3,Room,Mountain,Summer,29
Vegetable,Turnip,0.8,42.6,ColdStorage,Rural,Spring,60
Vegetable,Turnip,32.0,75.1,Room,Mountain,Monsoon,14
Vegetable,Turnip,30.8,30.9,ColdStorage,Coastal,Monsoon,31
Vegetable,Turnip,25.5,62.9,Refrigerated,Coastal,Monsoon,28
Vegetable,Turnip,20.1,40.5,Room,Mountain,Spring,18
Vegetable,Turnip,20.9,56.6,ColdStorage,Mountain,Monsoon,40
Vegetable,Turnip,12.6,36.2,Room,Urban,Spring,20
Vegetable,Turnip,25.3,68.1,Room,Rural,Spring,19
Vegetable,Turnip,5.6,23.6,ColdStorage,Rural,Monsoon,58
Vegetable,Turnip,34.5,22.9,Room,Urban,Spring,10
Vegetable,Turnip,6.0,57.1,ColdStorage,Coastal,Summer,53
Vegetable,Turnip,20.8,56.2,Refrigerated,Mountain,Spring,39
Vegetable,Turnip,2.3,31.5,Refrigerated,Coastal,Summer,60
Vegetable,Turnip,33.1,67.3,ColdStorage,Coastal,Summer,27
Vegetable,Turnip,22.4,25.0,ColdStorage,Coastal,Summer,32
Vegetable,Turnip,8.2,85.7,Refrigerated,Rural,Summer,44
Vegetable,Turnip,21.0,81.2,Room,Urban,Winter,21
Vegetable,Turnip,26.1,40.8,Room,Mountain,Winter,18
Vegetable,Turnip,26.1,86.7,ColdStorage,Rural,Summer,37
Vegetable,Turnip,7.6,30.6,Room,Urban,Spring,21
Vegetable,Turnip,8.5,35.5,ColdStorage,Mountain,Summer,55
Vegetable,Turnip,3.4,42.8,ColdStorage,Rural,Spring,52
Vegetable,Turnip,34.2,33.9,Refrigerated,Urban,Summer,19
Vegetable,Turnip,20.6,78.2,Refrigerated,Rural,Winter,27
Vegetable,Turnip,31.8,44.5,ColdStorage,Coastal,Spring,28
Vegetable,Turnip,1.6,31.9,Room,Rural,Monsoon,36
Vegetable,Turnip,17.8,80.4,Room,Urban,Monsoon,19
Vegetable,Turnip,9.1,82.7,Room,Mountain,Winter,19
Vegetable,Turnip,27.2,39.1,Refrigerated,Mountain,Monsoon,21
Vegetable,Turnip,19.6,27.1,Refrigerated,Rural,Summer,34
Vegetable,Turnip,24.0,29.8,Room,Urban,Monsoon,24
Vegetable,Turnip,32.6,39.1,Room,Rural,Summer,13
Vegetable,Turnip,18.1,53.3,ColdStorage,Mountain,Spring,41
Vegetable,Turnip,34.6,44.9,ColdStorage,Mountain,Spring,29
Vegetable,Turnip,1.8,52.0,ColdStorage,Mountain,Winter,60
Vegetable,Turnip,3.6,49.2,ColdStorage,Urban,Summer,55
Vegetable,Turnip,24.9,31.1,Refrigerated,Mountain,Summer,30
Vegetable,Turnip,0.6,21.0,ColdStorage,Rural,Monsoon,60
Vegetable,Turnip,33.0,66.0,ColdStorage,Mountain,Winter,32
Vegetable,Turnip,28.3,87.3,Room,Coastal,Spring,11
Vegetable,Turnip,24.0,49.5,Room,Mountain,Summer,18
Vegetable,Turnip,13.4,91.6,Refrigerated,Coastal,Winter,29
Vegetable,Turnip,9.1,61.9,Refrigerated,Coastal,Winter,40
Vegetable,Corn,13.2,55.8,Refrigerated,Urban,Summer,12
Vegetable,Corn,24.9,67.4,ColdStorage,Rural,Spring,5
Vegetable,Corn,12.7,74.1,Room,Coastal,Summer,8
Vegetable,Corn,14.0,64.5,ColdStorage,Urban,Monsoon,10
Vegetable,Corn,7.5,59.1,Room,Coastal,Spring,8
Vegetable,Corn,33.3,69.3,Refrigerated,Urban,Monsoon,4
Vegetable,Corn,33.7,32.3,ColdStorage,Coastal,Summer,5
Vegetable,Corn,9.1,44.4,Room,Urban,Winter,8
Vegetable,Corn,25.9,30.3,ColdStorage,Mountain,Spring,10
Vegetable,Corn,1.0,56.3,ColdStorage,Urban,Winter,13
Vegetable,Corn,21.0,47.8,Room,Rural,Spring,3
Vegetable,Corn,24.4,66.2,Room,Coastal,Monsoon,6
Vegetable,Corn,31.3,49.5,Room,Rural,Spring,2
Vegetable,Corn,5.4,81.1,Refrigerated,Mountain,Spring,9
Vegetable,Corn,0.5,74.9,ColdStorage,Urban,Winter,20
Vegetable,Corn,24.8,61.1,Room,Rural,Monsoon,4
Vegetable,Corn,0.9,66.7,Room,Rural,Summer,10
Vegetable,Corn,10.3,55.1,ColdStorage,Urban,Monsoon,11
Vegetable,Corn,30.6,72.5,Room,Coastal,Monsoon,5
Vegetable,Corn,9.7,35.0,ColdStorage,Urban,Spring,16
Vegetable,Corn,12.3,43.7,ColdStorage,Urban,Monsoon,9
Vegetable,Corn,10.3,89.2,ColdStorage,Coastal,Winter,8
Vegetable,Corn,8.6,90.3,Refrigerated,Rural,Monsoon,5
Vegetable,Corn,29.7,65.8,Room,Urban,Summer,3
Vegetable,Corn,19.1,48.5,Room,Rural,Winter,3
Vegetable,Corn,18.5,49.2,Refrigerated,Mountain,Winter,7
Vegetable,Corn,25.2,78.0,Refrigerated,Urban,Spring,8
Vegetable,Corn,3.7,53.4,ColdStorage,Urban,Summer,20
Vegetable,Corn,26.6,82.7,ColdStorage,Rural,Spring,10
Vegetable,Corn,19.5,36.8,ColdStorage,Urban,Winter,10
Vegetable,Corn,13.2,74.9,ColdStorage,Coastal,Winter,9
Vegetable,Corn,23.7,27.8,Room,Urban,Winter,5
Vegetable,Corn,24.1,44.9,Room,Mountain,Spring,5
Vegetable,Corn,12.1,40.7,ColdStorage,Coastal,Spring,13
Vegetable,Corn,17.5,67.3,Room,Mountain,Monsoon,8
Vegetable,Corn,15.9,72.6,Refrigerated,Coastal,Monsoon,14
Vegetable,Corn,34.1,37.3,ColdStorage,Mountain,Spring,3
Vegetable,Corn,0.2,69.5,Room,Urban,Summer,5
Vegetable,Corn,20.3,38.7,Refrigerated,Coastal,Winter,10
Vegetable,Corn,22.9,51.3,ColdStorage,Coastal,Spring,7
Vegetable,Corn,12.3,63.6,ColdStorage,Urban,Monsoon,13
Vegetable,Corn,6.5,57.9,ColdStorage,Urban,Spring,19
Vegetable,Corn,10.7,48.0,Room,Mountain,Winter,4
Vegetable,Corn,14.3,88.4,ColdStorage,Mountain,Winter,11
Vegetable,Corn,2.0,39.5,Room,Rural,Summer,8
Vegetable,Corn,11.1,57.7,Refrigerated,Mountain,Monsoon,8
Vegetable,Corn,8.7,88.3,Refrigerated,Urban,Monsoon,8
Vegetable,Corn,20.3,66.7,ColdStorage,Rural,Spring,11
Vegetable,Corn,4.8,74.7,ColdStorage,Coastal,Monsoon,9
Vegetable,Corn,1.5,30.0,Refrigerated,Mountain,Summer,15
Vegetable,Corn,16.7,44.9,ColdStorage,Mountain,Monsoon,8
Vegetable,Corn,32.9,45.8,ColdStorage,Mountain,Monsoon,7
